height_to_cheek,cheek_to_jaw,forehead_to_cheek,jaw_to_forehead,height_to_jaw,height_to_forehead,chin_to_jaw,cheek_to_fj_mean,jaw_angle,label
1.222833,1.313462,0.510838,1.490387,1.606144,2.393777,0.409728,1.572098,134.989792,Square
1.227540,1.334573,0.517820,1.447036,1.638241,2.370593,0.407167,1.578379,136.898285,Square
1.171940,1.323584,0.511868,1.476013,1.551162,2.289536,0.393398,1.578043,132.581177,Square
1.213417,1.347859,0.531793,1.395124,1.635515,2.281747,0.405787,1.570216,138.463562,Square
1.377131,1.358277,0.482408,1.526150,1.870526,2.854704,0.425813,1.641181,141.758026,Square
1.159703,1.315691,0.509159,1.492768,1.525811,2.277683,0.408044,1.575776,136.827789,Square
1.208028,1.309534,0.524105,1.457019,1.581953,2.304936,0.415104,1.553114,137.112579,Square
1.141149,1.307162,0.503045,1.520770,1.491666,2.268481,0.408855,1.577210,129.980759,Square
1.193205,1.315642,0.523109,1.453015,1.569830,2.280987,0.417062,1.558611,136.845764,Square
1.127075,1.347211,0.520731,1.425447,1.518408,2.164410,0.398368,1.583525,135.845612,Square
1.172404,1.369331,0.540657,1.350734,1.605409,2.168479,0.415355,1.573637,136.386414,Square
1.142837,1.308403,0.475814,1.606282,1.495291,2.401858,0.418834,1.612768,133.115875,Square
1.151153,1.310719,0.465403,1.639312,1.508837,2.473455,0.402572,1.628210,128.250061,Square
1.149440,1.311351,0.491147,1.552636,1.507320,2.340319,0.403860,1.595254,132.275269,Square
1.213264,1.389620,0.524525,1.371949,1.685977,2.313074,0.412406,1.607529,138.899338,Square
1.149539,1.327105,0.510338,1.476510,1.525559,2.252503,0.413614,1.582456,134.139999,Square
1.125136,1.305708,0.514061,1.489839,1.469099,2.188720,0.420123,1.562586,133.979507,Square
1.163713,1.288902,0.515042,1.506390,1.499911,2.259452,0.410773,1.549311,134.347153,Square
1.129731,1.278740,0.488270,1.601613,1.444633,2.313742,0.421783,1.574444,126.020668,Square
1.185031,1.297480,0.513732,1.500249,1.537553,2.306712,0.414788,1.557079,133.621216,Square
1.126465,1.301021,0.490640,1.566579,1.465555,2.295909,0.427495,1.588225,133.499527,Square
1.169972,1.312474,0.522307,1.458758,1.535559,2.240008,0.416451,1.557357,135.939163,Square
1.221895,1.315181,0.512321,1.484131,1.607012,2.385017,0.413735,1.571496,133.859528,Square
1.102616,1.345979,0.519588,1.429889,1.484099,2.122096,0.423746,1.584106,134.760101,Square
1.261467,1.294560,0.480690,1.606989,1.633045,2.624286,0.403267,1.595974,132.795441,Square
1.110948,1.267175,0.510792,1.544965,1.407766,2.174949,0.436668,1.538522,134.879395,Square
1.273821,1.307557,0.463865,1.648722,1.665594,2.746101,0.421589,1.627803,134.136734,Square
1.225765,1.259519,0.489993,1.620337,1.543874,2.501596,0.424290,1.557697,127.433212,Square
1.044802,1.327501,0.486583,1.548133,1.386976,2.147223,0.428055,1.613062,127.724503,Square
1.177642,1.332899,0.508103,1.476561,1.569677,2.317724,0.414424,1.589387,132.554276,Square
1.188472,1.312711,0.511904,1.488136,1.560120,2.321671,0.410012,1.570246,137.664093,Square
1.192540,1.350888,0.500444,1.479192,1.610989,2.382962,0.413592,1.611996,135.077408,Square
1.151356,1.312273,0.506349,1.504963,1.510893,2.273838,0.407094,1.576807,132.047409,Square
1.152689,1.348766,0.492583,1.505163,1.554707,2.340088,0.403119,1.620743,134.251923,Square
1.163804,1.324339,0.495403,1.524200,1.541271,2.349205,0.397970,1.599364,133.707947,Square
1.254230,1.331465,0.534657,1.404736,1.669963,2.345858,0.413736,1.555561,139.378601,Square
1.131511,1.352883,0.504832,1.464176,1.530802,2.241363,0.404507,1.607725,131.266312,Square
1.189136,1.334479,0.511635,1.464629,1.586877,2.324186,0.408563,1.586053,137.353775,Square
1.244801,1.345775,0.515705,1.440875,1.675222,2.413786,0.413623,1.588852,136.910843,Square
1.098006,1.337420,0.498885,1.498760,1.468495,2.200921,0.399384,1.604373,133.848190,Square
1.174746,1.337307,0.514742,1.452711,1.570996,2.282203,0.414849,1.584141,133.795624,Square
1.186415,1.322547,0.531213,1.423379,1.569089,2.233408,0.420892,1.553604,136.248840,Square
1.257842,1.339773,0.524360,1.423440,1.685223,2.398813,0.415948,1.573867,135.790100,Square
1.170583,1.372248,0.537375,1.356094,1.606330,2.178334,0.426250,1.579646,136.929459,Square
1.178743,1.343205,0.501096,1.485718,1.583294,2.352328,0.410218,1.605672,133.586670,Square
1.127320,1.288307,0.522710,1.484978,1.452334,2.156684,0.457613,1.539738,131.626282,Square
1.131748,1.342348,0.532305,1.399505,1.519200,2.126128,0.425900,1.565842,134.080704,Square
1.119077,1.315219,0.504138,1.508178,1.471831,2.219784,0.409765,1.581694,131.259659,Square
1.175598,1.327531,0.469275,1.605196,1.560644,2.505140,0.397612,1.635922,132.360840,Square
1.140577,1.317679,0.494080,1.536008,1.502914,2.308488,0.420130,1.596182,135.333115,Square
1.149546,1.335596,0.513659,1.457639,1.535329,2.237955,0.411637,1.584298,136.475601,Square
1.227477,1.323876,0.493114,1.531811,1.625026,2.489233,0.413170,1.601958,136.197845,Square
1.195322,1.366458,0.511476,1.430797,1.633357,2.337003,0.416546,1.608628,137.325104,Square
1.144131,1.290066,0.506193,1.531343,1.476004,2.260268,0.411702,1.560858,131.770050,Square
1.221332,1.359688,0.544064,1.351796,1.660631,2.244833,0.407734,1.563078,138.716965,Square
1.131994,1.344982,0.538097,1.381729,1.522513,2.103701,0.412195,1.560548,139.635284,Square
1.226569,1.303415,0.500503,1.532888,1.598728,2.450671,0.403970,1.577637,133.563766,Square
1.132457,1.345859,0.525659,1.413501,1.524128,2.154357,0.402525,1.576443,136.951553,Square
1.188283,1.307188,0.497030,1.539145,1.553310,2.390770,0.418666,1.584748,131.375351,Square
1.179671,1.323229,0.489713,1.543203,1.560975,2.408901,0.403947,1.605858,137.322540,Square
1.217589,1.292589,0.504081,1.534755,1.573842,2.415462,0.416126,1.565286,134.415756,Square
1.144249,1.296504,0.501093,1.539245,1.483524,2.283507,0.414049,1.571836,130.314819,Square
1.178136,1.321851,0.525308,1.440137,1.557320,2.242755,0.418739,1.560278,134.467865,Square
1.181946,1.368561,0.511159,1.429485,1.617565,2.312286,0.414751,1.610496,133.621078,Square
1.190652,1.312681,0.505973,1.505613,1.562947,2.353193,0.407202,1.577570,134.457458,Square
1.293755,1.309954,0.513423,1.486855,1.694759,2.519861,0.438443,1.566405,139.569672,Square
1.176999,1.327899,0.505226,1.490559,1.562936,2.329649,0.413436,1.589452,137.904526,Square
1.130234,1.290120,0.492105,1.575116,1.458136,2.296734,0.423142,1.578250,127.566177,Square
1.171468,1.268971,0.494435,1.593820,1.486558,2.369307,0.402452,1.559484,132.698578,Square
1.217113,1.315211,0.517168,1.470189,1.600761,2.353421,0.427816,1.565556,132.548676,Square
1.235017,1.328232,0.521007,1.445050,1.640388,2.370443,0.417403,1.569997,136.220673,Square
1.114745,1.334175,0.525850,1.425363,1.487266,2.119894,0.423528,1.568165,132.648560,Square
1.210684,1.323678,0.519075,1.455417,1.602556,2.332386,0.410095,1.569186,136.448013,Square
1.129252,1.295719,0.482385,1.599911,1.463192,2.340977,0.427339,1.594697,128.487244,Square
1.222688,1.316778,0.515104,1.474324,1.610009,2.373675,0.421981,1.569202,137.545746,Square
1.222833,1.313462,0.510838,1.490387,1.606144,2.393777,0.409728,1.572098,134.989792,Square
1.168185,1.302629,0.514033,1.493441,1.521713,2.272588,0.412587,1.560414,135.609467,Square
1.146374,1.327297,0.501973,1.500900,1.521579,2.283738,0.405799,1.593139,133.142258,Square
1.140063,1.335428,0.516824,1.448894,1.522472,2.205900,0.393652,1.580218,133.010208,Square
1.156920,1.308843,0.523713,1.458877,1.514227,2.209071,0.410986,1.553101,135.796616,Square
1.175653,1.289179,0.493406,1.572107,1.515628,2.382729,0.412450,1.575928,128.856827,Square
1.176469,1.303150,0.514251,1.492212,1.533115,2.287733,0.410527,1.560522,134.837631,Square
1.102284,1.353513,0.504027,1.465830,1.491955,2.186952,0.409450,1.609210,134.577713,Square
1.173103,1.363937,0.517389,1.417059,1.600039,2.267350,0.401756,1.599283,136.662506,Square
1.221388,1.305598,0.503555,1.521051,1.594641,2.425529,0.425530,1.575438,137.812698,Square
1.129252,1.295719,0.482385,1.599911,1.463192,2.340977,0.427339,1.594697,128.487244,Square
1.146790,1.360314,0.523018,1.405543,1.559994,2.192640,0.395530,1.589645,138.286438,Square
1.201632,1.322354,0.535991,1.410896,1.588982,2.241888,0.412644,1.547726,138.243774,Square
1.167211,1.342138,0.492385,1.513204,1.566558,2.370523,0.419257,1.616207,133.884750,Square
1.158434,1.327853,0.523007,1.439933,1.538229,2.214947,0.410976,1.567272,136.284531,Square
1.173929,1.318149,0.470263,1.613225,1.547414,2.496326,0.407207,1.627468,129.316711,Square
1.188829,1.372472,0.530014,1.374703,1.631634,2.243012,0.401030,1.589034,135.170013,Square
1.120734,1.278201,0.504131,1.551876,1.432523,2.223099,0.411829,1.554629,128.912018,Square
1.154297,1.291158,0.498534,1.553551,1.490380,2.315381,0.419268,1.571051,133.950089,Square
1.191077,1.356206,0.519842,1.418413,1.615346,2.291228,0.402644,1.590845,137.629120,Square
1.168193,1.342893,0.511092,1.457002,1.568758,2.285683,0.403752,1.592670,135.460648,Square
1.159207,1.301624,0.495025,1.551984,1.508852,2.341714,0.414328,1.583161,133.886856,Square
1.231174,1.300791,0.501272,1.533626,1.601499,2.456100,0.415010,1.574760,136.956604,Square
1.151663,1.310432,0.493929,1.544973,1.509176,2.331637,0.401574,1.591044,128.149170,Square
1.249670,1.356526,0.527637,1.397129,1.695211,2.368428,0.426739,1.581260,141.518494,Square
1.166702,1.334754,0.498151,1.503966,1.557259,2.342065,0.429462,1.603396,133.209488,Square
1.087561,1.357691,0.483541,1.523232,1.476572,2.249162,0.403459,1.639230,132.517624,Square
1.182602,1.292868,0.502546,1.539111,1.528949,2.353221,0.425816,1.567373,133.373337,Square
1.132209,1.300177,0.479867,1.602790,1.472071,2.359421,0.433755,1.601289,129.958038,Square
1.210769,1.383377,0.546470,1.322797,1.674950,2.215618,0.408014,1.575624,142.136002,Square
1.138540,1.288266,0.494220,1.570629,1.466743,2.303710,0.410508,1.574236,129.523651,Square
1.149277,1.306000,0.501546,1.526673,1.500955,2.291468,0.404316,1.578230,133.211151,Square
1.123447,1.324159,0.524698,1.439297,1.487623,2.141131,0.410409,1.562630,136.123535,Square
1.144099,1.316676,0.494783,1.534993,1.506408,2.312326,0.418963,1.594552,133.495300,Square
1.148923,1.338121,0.486505,1.536093,1.537398,2.361586,0.425368,1.620980,132.486343,Square
1.212566,1.324744,0.518197,1.456710,1.606340,2.339972,0.416231,1.571018,134.218811,Square
1.167735,1.316941,0.510168,1.488404,1.537838,2.288924,0.426084,1.575420,129.921677,Square
1.164508,1.317682,0.501124,1.514412,1.534451,2.323791,0.407399,1.587260,134.526947,Square
1.126465,1.301021,0.490640,1.566579,1.465555,2.295909,0.427495,1.588225,133.499527,Square
1.056175,1.352461,0.508822,1.453147,1.428435,2.075727,0.419983,1.602288,135.523193,Square
1.119007,1.307910,0.477858,1.600011,1.463560,2.341712,0.397107,1.609740,129.829941,Square
1.148541,1.320657,0.491768,1.539747,1.516828,2.335531,0.398470,1.601323,129.916153,Square
1.164739,1.304676,0.525364,1.458938,1.519607,2.217012,0.412868,1.548181,133.818451,Square
1.148326,1.330925,0.503305,1.492846,1.528336,2.281569,0.408303,1.594054,133.817490,Square
1.178480,1.322128,0.489720,1.544466,1.558102,2.406435,0.410047,1.605037,132.390030,Square
1.154353,1.287024,0.493752,1.573635,1.485681,2.337919,0.397246,1.573888,131.050278,Square
1.126005,1.302747,0.511385,1.501038,1.466899,2.201871,0.429751,1.563729,137.594559,Square
1.204980,1.292254,0.500340,1.546632,1.557141,2.408325,0.408855,1.569636,131.843842,Square
1.186208,1.317718,0.506771,1.497496,1.563088,2.340718,0.417047,1.580204,134.036758,Square
1.139773,1.304087,0.524223,1.462775,1.486362,2.174213,0.417303,1.549135,132.097656,Square
1.150086,1.313789,0.490078,1.553133,1.510970,2.346738,0.417511,1.598420,127.776276,Square
1.156279,1.320851,0.494294,1.531656,1.527272,2.339255,0.399556,1.598234,132.570557,Square
1.160520,1.330407,0.488988,1.537154,1.543964,2.373310,0.393449,1.612074,129.645264,Square
1.147514,1.319819,0.499201,1.517786,1.514511,2.298703,0.420563,1.591241,127.234085,Square
1.166702,1.334754,0.498151,1.503966,1.557259,2.342065,0.429462,1.603396,133.209488,Square
1.112666,1.276467,0.504906,1.551600,1.420281,2.203707,0.439991,1.552410,131.388077,Square
1.176256,1.346732,0.520461,1.426694,1.584102,2.260029,0.408294,1.583533,134.566528,Square
1.179638,1.331253,0.507724,1.479489,1.570397,2.323385,0.424940,1.588694,133.263809,Square
1.171014,1.324471,0.492963,1.531591,1.550975,2.375459,0.412596,1.602587,126.622475,Square
1.200592,1.337165,0.516787,1.447116,1.605389,2.323185,0.396102,1.581480,134.803574,Square
1.266021,1.322577,0.520572,1.452438,1.674411,2.431978,0.405193,1.566573,133.458282,Square
1.208786,1.306799,0.487391,1.570053,1.579640,2.480118,0.414764,1.596654,131.898590,Square
1.167267,1.260983,0.493927,1.605566,1.471904,2.363238,0.436898,1.554052,129.861526,Square
1.220754,1.325805,0.512055,1.473004,1.618481,2.384029,0.410615,1.579387,136.373611,Square
1.166207,1.328710,0.510792,1.473416,1.549552,2.283134,0.404118,1.583028,134.784805,Square
1.167947,1.335437,0.489575,1.529527,1.559719,2.385633,0.398790,1.614995,132.679108,Square
1.211687,1.341947,0.532641,1.399039,1.626019,2.274864,0.412659,1.565157,135.001236,Square
1.170642,1.318373,0.511343,1.483371,1.543343,2.289350,0.411197,1.574985,133.848282,Square
1.165319,1.304770,0.492763,1.555349,1.520473,2.364866,0.407465,1.588333,131.355499,Square
1.217138,1.289826,0.525900,1.474231,1.569896,2.314389,0.428115,1.537044,136.608597,Square
1.171915,1.307276,0.501984,1.523853,1.532017,2.334567,0.406633,1.578615,128.443512,Square
1.159699,1.323481,0.511578,1.476966,1.534839,2.266905,0.408722,1.578331,133.593735,Square
1.170995,1.327923,0.503215,1.496490,1.554992,2.327029,0.390687,1.592014,132.481018,Square
1.154541,1.320315,0.507562,1.492223,1.524358,2.274681,0.421893,1.581082,133.543137,Square
1.271719,1.289046,0.482983,1.606200,1.639305,2.633051,0.402811,1.588877,130.970566,Square
1.144249,1.296504,0.501093,1.539245,1.483524,2.283507,0.414049,1.571836,130.314819,Square
1.159980,1.293030,0.504720,1.532291,1.499889,2.298266,0.414790,1.564826,132.600235,Square
1.216513,1.301221,0.484959,1.584689,1.582952,2.508486,0.408188,1.595573,134.270401,Square
1.249326,1.298597,0.506809,1.519433,1.622371,2.465084,0.422447,1.566329,137.883163,Square
1.166070,1.318975,0.475504,1.594446,1.538016,2.452284,0.407252,1.621181,128.046707,Square
1.185152,1.327479,0.513043,1.468314,1.573263,2.310045,0.415063,1.579342,136.174744,Square
1.164735,1.313849,0.509168,1.494835,1.530286,2.287524,0.407111,1.574442,132.796326,Square
1.187486,1.335873,0.544867,1.373865,1.586331,2.179406,0.412594,1.546263,136.813904,Square
1.178088,1.294862,0.480889,1.605950,1.525461,2.449815,0.427959,1.595951,130.819702,Square
1.277918,1.352552,0.499058,1.481476,1.728451,2.560659,0.397139,1.614985,133.317902,Square
1.168069,1.333974,0.500378,1.498146,1.558174,2.334373,0.396755,1.599977,138.489380,Square
1.163275,1.366919,0.547199,1.336941,1.590102,2.125873,0.419247,1.564001,138.930023,Square
1.174972,1.299746,0.482751,1.593742,1.527165,2.433908,0.418002,1.597276,129.905899,Square
1.152037,1.323506,0.510610,1.479737,1.524728,2.256196,0.415836,1.579555,136.510086,Square
1.175439,1.366065,0.525725,1.392419,1.605725,2.235842,0.402982,1.590135,140.858521,Square
1.172214,1.301430,0.509630,1.507732,1.525554,2.300127,0.413973,1.564926,134.136688,Square
1.223051,1.297458,0.500044,1.541340,1.586858,2.445888,0.410761,1.573835,132.686630,Square
1.083422,1.265780,0.474460,1.665108,1.371374,2.283486,0.432101,1.581670,123.623535,Square
1.188936,1.312321,0.472148,1.613920,1.560266,2.518143,0.405053,1.620540,132.798645,Square
1.216824,1.349974,0.520003,1.424519,1.642680,2.340029,0.409809,1.586346,138.857269,Square
1.125229,1.298910,0.502514,1.532050,1.461571,2.239200,0.420677,1.571845,133.611847,Square
1.135993,1.365104,0.509544,1.437649,1.550748,2.229433,0.414529,1.610191,135.982086,Square
1.178151,1.316010,0.523616,1.451202,1.550459,2.250029,0.415423,1.558253,132.731079,Square
1.108617,1.318699,0.474000,1.599837,1.461932,2.338853,0.406581,1.622951,126.173836,Square
1.230689,1.307156,0.512757,1.491972,1.608703,2.400141,0.416477,1.565219,138.281189,Square
1.177329,1.332118,0.530423,1.415255,1.568341,2.219603,0.423437,1.561149,135.651016,Square
1.191198,1.345919,0.502056,1.479887,1.603256,2.372638,0.416508,1.606370,135.346436,Square
1.145924,1.290963,0.506307,1.529934,1.479345,2.263301,0.411812,1.561375,131.852173,Square
1.152037,1.323506,0.510610,1.479737,1.524728,2.256196,0.415836,1.579555,136.510086,Square
1.205910,1.336429,0.505960,1.478898,1.611614,2.383412,0.407359,1.594614,135.385773,Square
1.130956,1.371112,0.495379,1.472276,1.550668,2.283010,0.411747,1.633033,137.457321,Square
1.178054,1.355449,0.492377,1.498371,1.596792,2.392586,0.413754,1.625832,135.129654,Square
1.129330,1.313213,0.506099,1.504629,1.483051,2.231441,0.408063,1.577797,133.386993,Square
1.225796,1.278183,0.498983,1.567909,1.566791,2.456586,0.434594,1.560861,132.576614,Square
1.203856,1.334692,0.490476,1.527570,1.606777,2.454464,0.407085,1.613277,132.937958,Square
1.105433,1.357512,0.555641,1.325751,1.500639,1.989474,0.416714,1.547649,138.628418,Square
1.112377,1.337343,0.501704,1.490422,1.487630,2.217196,0.410034,1.600698,134.069687,Square
1.208901,1.330115,0.510669,1.472214,1.607978,2.367288,0.418669,1.584179,137.552429,Square
1.191050,1.362096,0.522339,1.405528,1.622325,2.280223,0.427041,1.591721,141.073608,Square
1.125135,1.359310,0.532271,1.382130,1.529408,2.113840,0.417732,1.577364,135.943024,Square
1.130659,1.337808,0.512116,1.459615,1.512604,2.207819,0.412238,1.587797,133.791992,Square
1.091084,1.336589,0.491036,1.523663,1.458331,2.222005,0.400164,1.613933,131.566620,Square
1.175650,1.319272,0.500534,1.514370,1.551001,2.348791,0.402327,1.589158,133.541946,Square
1.037092,1.355896,0.493055,1.495815,1.406188,2.103397,0.422449,1.625256,130.653076,Square
1.091646,1.298598,0.511176,1.506450,1.417610,2.135558,0.420373,1.560991,131.889236,Square
1.217243,1.311214,0.486048,1.569089,1.596065,2.504369,0.425176,1.601666,133.428970,Square
1.257050,1.258915,0.489356,1.623225,1.582519,2.568785,0.420595,1.558007,135.176422,Square
1.213250,1.326396,0.492296,1.531442,1.609250,2.464473,0.409539,1.604855,134.876953,Square
1.174919,1.361947,0.505646,1.452090,1.600177,2.323601,0.398174,1.613048,136.114426,Square
1.209750,1.305283,0.511244,1.498535,1.579066,2.366287,0.403003,1.565727,134.995224,Square
1.211452,1.322409,0.513487,1.472669,1.602035,2.359267,0.425336,1.575197,138.656860,Square
1.143394,1.310374,0.485078,1.573232,1.498273,2.357132,0.420033,1.602282,129.835846,Square
1.174351,1.331316,0.512860,1.464603,1.563432,2.289807,0.422426,1.582283,131.972839,Square
1.107650,1.235384,0.495258,1.634429,1.368374,2.236509,0.443387,1.532892,131.299377,Square
1.224512,1.292333,0.496539,1.558375,1.582477,2.466093,0.409244,1.574389,133.076202,Square
1.143842,1.339010,0.519433,1.437761,1.531615,2.202097,0.395399,1.579463,135.262589,Square
